idENT_MEN,DEP,PONDV1_x,NIVIE10,V2_OLDMTCH_E,V2_OLDMTCH_C,emission_co2,emission_co2_equi
74013411000,19,2080.1629646,0.6000000000000001,0.4,0.4,1.0,0.05078996876726707
74013611000,19,1034.038319,0.20000000000000007,0.4,0.4,0.0,0.0
74013701000,19,1324.8963128,0.20000000000000007,0.4,0.4,0.7,0.019419040665902044
74013811000,19,1616.9259761,0.7000000000000001,0.4,0.4,0.7,0.020476112453480355
74014901000,19,1688.2934735,0.6000000000000001,0.4,0.4,0.0,0.0
74015611000,19,786.00982617,0.30000000000000004,0.4,0.4,0.0,0.0
74016101000,19,2630.0201073,0.30000000000000004,0.4,0.4,0.5,0.01225267894885645
74017611000,19,519.44653867,0.20000000000000007,0.4,0.4,1.0,0.07994648945567763
74018401000,19,1877.9552201,0.5000000000000001,0.4,0.4,0.7,0.018737762747760976
74018501000,19,1106.4855217,0.20000000000000007,0.4,0.4,1.0,0.10319096311549933
74020801000,23,709.57636319,0.7000000000000001,0.4,0.4,0.5,0.0058715348070761866
74021011000,23,2899.4888639,0.8,0.4,0.4,0.0,0.0
74021501000,23,709.12256916,0.40000000000000013,0.4,0.4,1.0,0.041163701831613844
74021611000,23,980.77905945,0.5000000000000001,0.4,0.4,0.5,0.006237787188049051
74021701000,23,2393.069608,0.30000000000000004,0.4,0.4,0.5,0.00505151426159242
74021801000,23,1814.6096545,0.8,0.4,0.4,0.0,0.0
74022511000,23,577.18047064,0.10000000000000009,0.4,0.4,0.7,0.014197187372543899
74023101000,23,960.41792382,0.40000000000000013,0.4,0.4,0.0,0.0
74024001000,23,2542.880152,0.20000000000000007,0.4,0.4,0.7,0.014332958060856708
74024411000,23,564.42673039,0.6000000000000001,0.4,0.4,0.0,0.0
74025701000,23,607.39883673,0.10000000000000009,0.4,0.4,0.0,0.0
74025801000,23,2983.9837081,0.7000000000000001,0.4,0.4,0.7,0.015407392229083317
74027301000,23,1352.6547692,0.40000000000000013,0.4,0.4,0.7,0.017124703734827957
74027701000,23,2263.3339036,0.40000000000000013,0.4,0.4,1.0,0.07570678380277587
74027801000,23,1558.1763372,0.20000000000000007,0.4,0.4,0.5,0.003832237170119656
74027901000,23,4696.1629711,0.10000000000000009,0.4,0.4,0.7,0.029512762327388024
74029601000,23,2961.2080568,0.30000000000000004,0.4,0.4,0.0,0.0
74029901000,23,5199.5358531,0.6000000000000001,0.4,0.4,0.7,0.013555326751009775
74030101000,23,2380.6681147,0.20000000000000007,0.4,0.4,0.7,0.016159292803645163
74030301000,23,3760.0383091,0.30000000000000004,0.4,0.4,0.0,0.0
74030601000,19,5188.4493625,0.30000000000000004,0.4,0.4,0.0,0.0
74031211000,19,1718.8700117,0.30000000000000004,0.4,0.4,0.0,0.0
74031601000,19,3498.1664401,0.40000000000000013,0.4,0.4,0.7,0.022306748686969965
74031711000,19,2888.8794897,0.5000000000000001,0.4,0.4,0.5,0.0043796996229938925
74031801000,19,1026.4817608,0.8,0.4,0.4,0.0,0.0
74032411000,87,3390.0252691,0.6000000000000001,0.4,0.4,1.0,0.04885116959487387
74032611000,87,3050.7032965,0.8,0.4,0.4,0.5,0.003832237170119656
74033011000,87,1284.1021205,0.20000000000000007,0.4,0.4,0.5,0.003832237170119656
74035401000,87,5546.6222899,0.20000000000000007,0.4,0.4,0.7,0.02363379767273711
82000901000,1,541.06467253,0.5000000000000001,0.4,0.4,1.0,0.06902148516396305
82001601000,1,855.24098336,0.20000000000000007,0.4,0.4,0.5,0.007664474340239312
82004801000,1,2670.0752567,0.5000000000000001,0.4,0.4,0.5,0.003128356873567066
82006311000,1,620.29403535,0.40000000000000013,0.4,0.4,0.5,0.01219652494297592
82006911000,1,520.23611324,0.10000000000000009,0.4,0.4,0.7,0.018388325284983534
82007711000,1,640.63491291,0.10000000000000009,0.4,0.4,0.5,0.0024986968438398547
82008211000,1,617.82161317,0.20000000000000007,0.4,0.4,1.0,0.06059040697185613
82008701000,1,612.23912946,0.10000000000000009,0.4,0.4,0.7,0.02408811329970089
82010601000,1,705.05703705,0.9000000000000001,0.4,0.4,0.5,0.00405223886725326
82010701000,1,1144.7617187,0.10000000000000009,0.6,0.4,1.0,0.058646680637387066
82011601000,1,749.62050473,0.10000000000000009,0.4,0.4,0.5,0.003754028248280479
82011701000,1,1082.6675834,0.10000000000000009,0.4,0.4,1.0,0.3041932104488684
82012001000,1,1496.8373262,0.10000000000000009,0.4,0.4,1.0,0.08275856944932708
